text,sentiment
มาพนักงานแจ้งว่า ไม่มี,negative
แม่งเอ้ยหลอกให้ดีจัยส์,negative
ไม่เข้าใจ หม่า มาได้ไง,negative
ไม่เจียมไงเสือกแดกลีโอ,negative
ไม่ชอบเอมเคเท่าไหร่ 😕,negative
ไม่ไปตรงkulovเนี่ยแหละ,negative
ไม่มีสาขาที่ใกล้เลยจ้า,negative
ไม่ไหวแล้วนอนไม่หลับบบ,negative
ไม่อร่อยกินอย่างอื่นสิ,negative
ไม่เอากลัวข่าวบาบีก้อน,negative
ไม่เอาละเปลียนร้านมั้ง,negative
ยกเว้นสาขาซีคอน&สยาม..,negative
ยากกิน ทำไมสงขลา ไม่มี,negative
เรียกเฉื่อยเก็บแม่งเลย,negative
วิ่งทำไมเสียเวลา555555,negative
สปายกินไม่ได้เรยแพ้แรง,negative
เสียดาย Esteeeeeee T T,negative
แสงโสม295แพงโคตรเงิบบบ,negative
แสงโสมเพียวๆนี่แรงสัสๆ,negative
หนักกว่าพยาธิอีกป่าววะ,negative
หมดกันพีบีก้อนของหนุสา,negative
หมดไวนะแล้วบอก11โมงจ้ะ,negative
ห้ามเอามาไว้บนรถกุอีกก,negative
โห่ เซนพระราม2 ไม่มี😂,negative
โหสบายใจและ แค่หนองเอง,negative
เอออเอามาสด้าไปขายแม่ง,negative
เอ้า แสนสิริ ทำไมทำงี้,negative
เอาบาบีก้อนภูเก็ตคืนมา,negative
เอาเสียยากเลยหราออเจ้า,negative
โอ้ย ลงรถไฟฟ้าผิดสถานี,negative
ไอ่สัด เกียดเบียร์ช้าง,negative
ฮาดะลาโบะทองคือคันยิบๆ,negative
7-11ปากซอยยังบ่มีขายว่ะ,negative
Hondaห่วยมากๆๆทุกที่คับ,negative
kulovนี่หวานไปจริงดิ 😯,negative
Nissan คงใกล้จบแล้วแน่ๆ,negative
ก็แค่ง่ายรัฐไม้ได้ตังส์,negative
ก็บอกว่าเมาฟูลมูน เอ๊ะ!,negative
กลิ่นบุหรี่ไฟฟ้าอีกละ🙄,negative
กานิเย่ทำหน้าวอกมากๆๆๆๆ,negative
กินแลบปรกติสุขกันดีกว่า,negative
กินหม้อเอ็มเคติดจมูกสัด,negative
กูเกลียด Blend 285 สัส.,negative
เก่งจริงๆจับบุหรี่ไฟฟ้า,negative
เกินไปคับแค่บุหรี่ไฟฟ้า,negative
ขอเหล้าขวดนึงไม่เอา 285,negative
ขับง่ายกว่าวีออสเยอะเลย,negative
เขาเอาไว้จับบุหรี่ไฟฟ้า,negative
คน อารมเซ็ง วันไหนดีคาฟ,negative
ควยที่3เป็นHeinekenครับ,negative
ความแพ้ผ้าอนามัยหนักมาก,negative
ความลดน้ำหนักของมึงเนอะ,negative
ค่าชุดแพงกว่าที่ลดให้นะ,negative
ใครดูดบุหรี่ไฟฟ้าวะแม่ง,negative
จนแต่ขับมาสด้า3ป้ายแดง?,negative
จริง ไม่อร่อยเหมือนเดิม,negative
จริง หากินแบบนี้🤦🏻‍♀️,negative
ชัวรึมั่วนิ่ม??? 555555,negative
ช้างกินดีกว่าอีก จืดมาก,negative
โชว์ดีซีมีไรดี ไม่เคยไป,negative
ใช้งานได้บ้างไม่ได้บ้าง,negative
แดกทีไรขี้ทุกทีนะสปายนะ,negative
เตรียงดูมีขนาดเล็กไปนิด,negative
แต่มันคือ Abscess จ้าาา,negative
ทำเลดีนอกนั้นไม่ผ่านค่ะ,negative
ที่กำแพงเพชรมีโปรไหมคัฟ,negative
ที่บาบีก้อนไม่มีบุฟเฟต์,negative
โนแฮฟพยาธิบัทแฮฟฝี55555,negative
บอกแล้วอย่าดื่มลีโอเยอะ,negative
บาบีก้อนทำม้องเสียป้ะนิ,negative
เบียร์ช้างอ่ะ ไม่เอา555,negative
ผ่านโชว์ดีซีด้วย ไกลว่ะ,negative
ผ้าอนามัยแพงกว่าข้าวอีก,negative
เพราะเหล้าเรดปลอม เน๊อะ,negative
แพ้สเมอร์นอฟฟร่ะ 555555,negative
ฟินจนไม่อยากจะแดกอีกเลย,negative
มาม่าดีกว่าไหมครับ 😂😂,negative
ไม่กล้ากินบาบีก้อนเลยยย,negative
ไม่ชอบคอนซิลเมเบลลีนเลย,negative
ไม่ต้องเสียเวลาต้ม อิอิ,negative
ไม่ถูกกับเบียร์ช้างครับ,negative
ไม่มีขนมจีบแล้วเหรอครับ,negative
ไม่เห้นมีสาขาแถวบ้านเลย,negative
ไม่เอาาาาช้าง จะกินhite,negative
ยึดรถเหมือน ยาเสพติดเลย,negative
ยูเบียร์สดแย่กว่าที่คิด,negative
เราฮาหั่นชิ้นเล็กเกินไป,negative
เรื่องจริงอันปวดจี๊ดดดด,negative
ลีโอไม่กิน กินแต่ เหล้า,negative
เลิกแดกไฮเนเก้นไปอีกนาน,negative
วันนั้นยังไม่ย่อยเลยคับ,negative
